nan,37.74376179492576,37.74376179492576,nan,nan,nan,nan,nan,25.162507863283842,nan,nan,62.90626965820961
nan,37.74376179492576,37.74376179492576,-12.581253931641921,12.581253931641921,nan,nan,-37.74376179492576,25.162507863283842,nan,nan,50.325015726567685
nan,34.598448312015286,37.74376179492576,-12.581253931641921,12.581253931641921,nan,339.69385615433185,-37.74376179492576,25.162507863283842,nan,nan,37.74376179492576
-25.162507863283842,31.453134829104805,37.74376179492576,-25.162507863283842,12.581253931641921,nan,12.581253931641921,-50.325015726567685,25.162507863283842,-0.0,-0.0,25.162507863283842
-25.162507863283842,28.307821346194324,37.74376179492576,-25.162507863283842,25.162507863283842,-0.0,12.581253931641921,-50.325015726567685,25.162507863283842,-0.0,-0.0,12.581253931641921
-25.162507863283842,25.162507863283842,37.74376179492576,-25.162507863283842,25.162507863283842,-0.0,12.581253931641921,-50.325015726567685,25.162507863283842,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-25.162507863283842,25.162507863283842,-0.0,18.87188089746288,-50.325015726567685,25.162507863283842,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-25.162507863283842,25.162507863283842,-0.0,25.162507863283842,-50.325015726567685,12.581253931641921,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-12.581253931641921,25.162507863283842,-0.0,31.453134829104805,-50.325015726567685,-0.0,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-12.581253931641921,25.162507863283842,-0.0,37.74376179492576,-50.325015726567685,-0.0,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-12.581253931641921,12.581253931641921,-0.0,37.74376179492576,-37.74376179492576,-0.0,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-12.581253931641921,-0.0,-12.581253931641921,37.74376179492576,-37.74376179492576,-0.0,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-12.581253931641921,12.581253931641921,-12.581253931641921,37.74376179492576,-12.581253931641921,-0.0,-0.0,-0.0,-0.0
-25.162507863283842,25.162507863283842,37.74376179492576,-12.581253931641921,12.581253931641921,-0.0,37.74376179492576,-402.6001258125415,-0.0,-0.0,-0.0,-0.0
-25.162507863283842,12.581253931641921,37.74376179492576,-12.581253931641921,12.581253931641921,12.581253931641921,37.74376179492576,-402.6001258125415,-0.0,-0.0,-0.0,-0.0
-12.581253931641921,-0.0,37.74376179492576,-0.0,12.581253931641921,12.581253931641921,37.74376179492576,-415.1813797441834,12.581253931641921,-0.0,-0.0,-0.0
-12.581253931641921,-0.0,37.74376179492576,-0.0,12.581253931641921,12.581253931641921,25.162507863283842,-402.6001258125415,50.325015726567685,-0.0,-0.0,-0.0
-12.581253931641921,12.581253931641921,25.162507863283842,-0.0,25.162507863283842,12.581253931641921,25.162507863283842,-402.6001258125415,-402.6001258125415,-0.0,-0.0,-0.0
-12.581253931641921,12.581253931641921,25.162507863283842,-0.0,25.162507863283842,-0.0,25.162507863283842,-125.81253931641922,-402.6001258125415,-0.0,-0.0,-0.0
-12.581253931641921,12.581253931641921,25.162507863283842,-0.0,25.162507863283842,-12.581253931641921,25.162507863283842,-780.0377437617991,-415.1813797441834,-0.0,-0.0,-0.0
-12.581253931641921,12.581253931641921,25.162507863283842,-0.0,25.162507863283842,-12.581253931641921,25.162507863283842,-1698.4692807716594,-402.6001258125415,-0.0,-0.0,-0.0
-12.581253931641921,12.581253931641921,25.162507863283842,-0.0,12.581253931641921,-12.581253931641921,25.162507863283842,-603.9001887188122,-402.6001258125415,-0.0,-0.0,-0.0
-12.581253931641921,12.581253931641921,12.581253931641921,-0.0,12.581253931641921,-12.581253931641921,25.162507863283842,-603.9001887188122,-201.30006290627074,-0.0,-0.0,-0.0
