-25.159870007338426,37.73980501100764,37.73980501100764,nan,nan,nan,nan,nan,25.159870007338426,25.159870007338426,nan,nan
-25.159870007338426,37.73980501100764,37.73980501100764,-12.579935003669213,12.579935003669213,nan,nan,-37.73980501100764,25.159870007338426,25.159870007338426,nan,nan
-25.159870007338426,34.594821260090335,37.73980501100764,-12.579935003669213,12.579935003669213,nan,339.6582450990688,-37.73980501100764,25.159870007338426,25.159870007338426,nan,nan
-25.159870007338426,31.449837509173033,37.73980501100764,-25.159870007338426,12.579935003669213,nan,12.579935003669213,-50.31974001467685,25.159870007338426,25.159870007338426,-0.0,-0.0
-25.159870007338426,28.30485375825573,37.73980501100764,-25.159870007338426,25.159870007338426,-0.0,12.579935003669213,-50.31974001467685,25.159870007338426,20.12789600587067,-0.0,-0.0
-25.159870007338426,25.159870007338426,37.73980501100764,-25.159870007338426,25.159870007338426,-0.0,12.579935003669213,-50.31974001467685,25.159870007338426,15.095922004403091,-0.0,-0.0
-25.159870007338426,25.159870007338426,37.73980501100764,-25.159870007338426,25.159870007338426,-0.0,18.86990250550382,-50.31974001467685,25.159870007338426,10.063948002935335,-0.0,-0.0
-25.159870007338426,25.159870007338426,37.73980501100764,-25.159870007338426,25.159870007338426,-0.0,25.159870007338426,-50.31974001467685,12.579935003669213,5.0319740014677565,-0.0,-0.0
-25.159870007338426,25.159870007338426,37.73980501100764,-12.579935003669213,25.159870007338426,-0.0,31.449837509173033,-50.31974001467685,-0.0,-0.0,-0.0,-0.0
-25.159870007338426,25.159870007338426,37.73980501100764,-12.579935003669213,25.159870007338426,-0.0,37.73980501100764,-50.31974001467685,-0.0,-0.0,-0.0,-0.0
-12.579935003669213,25.159870007338426,37.73980501100764,-12.579935003669213,12.579935003669213,-0.0,37.73980501100764,-37.73980501100764,-0.0,-0.0,-0.0,-0.0
-12.579935003669213,25.159870007338426,37.73980501100764,-12.579935003669213,-0.0,-12.579935003669213,37.73980501100764,-37.73980501100764,-0.0,-0.0,-0.0,-0.0
-12.579935003669213,25.159870007338426,37.73980501100764,-12.579935003669213,12.579935003669213,-12.579935003669213,37.73980501100764,-12.579935003669213,-0.0,-0.0,-0.0,-0.0
